image,label,question,word,wordLabels
2368268.jpg,2,what item is in front of the chair,chair,1 1 1 1 1 1 1 1
2405341.jpg,1,what item is hanging on the wall,wall,1 1 1 1 1 1 0
2368268.jpg,2,what item is hanging on the wall,wall,1 1 1 1 1 1 1
2360486.jpg,1,what wooden item is behind the fan,fan,1 1 1 1 1 1 0
2368268.jpg,2,what wooden item is behind the fan,fan,1 1 1 1 1 1 1
2348397.jpg,1,where is the shadow,shadow,1 1 1 0
2368268.jpg,2,where is the shadow,shadow,1 1 1 1
2402780.jpg,1,what is the man doing,man,1 1 1 0 1
2368550.jpg,2,what is the man doing,man,1 1 1 1 1
2416027.jpg,1,what is the man taking a picture of,man,1 1 1 0 1 1 1 1
2368550.jpg,2,what is the man taking a picture of,man,1 1 1 1 1 1 1 1
2362983.jpg,1,where is the bear,bear,1 1 1 0
2368550.jpg,2,where is the bear,bear,1 1 1 1
2371105.jpg,1,what color is the bear,bear,1 1 1 1 0
2368550.jpg,2,what color is the bear,bear,1 1 1 1 1
2403586.jpg,1,what is between the man and the bear,bear,1 1 1 1 1 1 1 0
2368550.jpg,2,what is between the man and the bear,bear,1 1 1 1 1 1 1 1
2416348.jpg,1,what does the man have in his hands,man,1 1 1 0 1 1 1 1
2368550.jpg,2,what does the man have in his hands,man,1 1 1 1 1 1 1 1
2397061.jpg,1,where is the man,man,1 1 1 0
2368550.jpg,2,where is the man,man,1 1 1 1
2417474.jpg,1,how is the man taking a picture,man,1 1 1 0 1 1 1
2368550.jpg,2,how is the man taking a picture,man,1 1 1 1 1 1 1
2380791.jpg,1,what is the bear swimming in,bear,1 1 1 0 1 1
2368550.jpg,2,what is the bear swimming in,bear,1 1 1 1 1 1
2328180.jpg,1,why did the bear get in the water,bear,1 1 1 0 1 1 1 1
2368550.jpg,2,why did the bear get in the water,bear,1 1 1 1 1 1 1 1
2406356.jpg,1,who is the bear looking at,bear,1 1 1 0 1 1
2368550.jpg,2,who is the bear looking at,bear,1 1 1 1 1 1
2365342.jpg,1,where is the bear swimming,bear,1 1 1 0 1
2368550.jpg,2,where is the bear swimming,bear,1 1 1 1 1
2366047.jpg,1,what is the man looking at,man,1 1 1 0 1 1
2368550.jpg,2,what is the man looking at,man,1 1 1 1 1 1
2385243.jpg,1,how many people do you see,people,1 1 0 1 1 1
2319178.jpg,2,how many people do you see,people,1 1 1 1 1 1
2417141.jpg,1,how many people are wearing green jackets,people,1 1 0 1 1 1 1
2319178.jpg,2,how many people are wearing green jackets,people,1 1 1 1 1 1 1
2405443.jpg,1,what is the number written,number,1 1 1 0 1
2395683.jpg,2,what is the number written,number,1 1 1 1 1
2398218.jpg,1,what is the color of the truck,truck,1 1 1 1 1 1 0
2395683.jpg,2,what is the color of the truck,truck,1 1 1 1 1 1 1
2386748.jpg,1,who is in the truck,truck,1 1 1 1 0
2395683.jpg,2,who is in the truck,truck,1 1 1 1 1
2356810.jpg,1,what number is on the door,number,1 0 1 1 1 1
2395683.jpg,2,what number is on the door,number,1 1 1 1 1 1
2360922.jpg,1,what is on top of the truck,truck,1 1 1 1 1 1 0
2395683.jpg,2,what is on top of the truck,truck,1 1 1 1 1 1 1
2362714.jpg,1,what number is the truck,number,1 0 1 1 1
2395683.jpg,2,what number is the truck,number,1 1 1 1 1
2396966.jpg,1,how is the road made,road,1 1 1 0 1
2395683.jpg,2,how is the road made,road,1 1 1 1 1
2412131.jpg,1,where are the sheep,sheep,1 1 1 0
2403088.jpg,2,where are the sheep,sheep,1 1 1 1
2371256.jpg,1,where is the brown grass,grass,1 1 1 1 0
2403088.jpg,2,where is the brown grass,grass,1 1 1 1 1
2394965.jpg,1,why grass is dead,grass,1 0 1 1
2403088.jpg,2,why grass is dead,grass,1 1 1 1
2332893.jpg,1,what is white in the sky,sky,1 1 1 1 1 0
2403088.jpg,2,what is white in the sky,sky,1 1 1 1 1 1
2334808.jpg,1,what is in the blue sky,sky,1 1 1 1 1 0
2403088.jpg,2,what is in the blue sky,sky,1 1 1 1 1 1
2320587.jpg,1,what is in the sky,sky,1 1 1 1 0
2403088.jpg,2,what is in the sky,sky,1 1 1 1 1
2341312.jpg,1,what is above the mountain,mountain,1 1 1 1 0
2403088.jpg,2,what is above the mountain,mountain,1 1 1 1 1
2345276.jpg,1,what is in the vase,vase,1 1 1 1 0
2388751.jpg,2,what is in the vase,vase,1 1 1 1 1
2385500.jpg,1,how is the vase shaped,vase,1 1 1 0 1
2388751.jpg,2,how is the vase shaped,vase,1 1 1 1 1
2326372.jpg,1,what is cast on the wall,wall,1 1 1 1 1 0
2388751.jpg,2,what is cast on the wall,wall,1 1 1 1 1 1
2398449.jpg,1,what is the vase full of,vase,1 1 1 0 1 1
2388751.jpg,2,what is the vase full of,vase,1 1 1 1 1 1
2385505.jpg,1,what is the vase color,vase,1 1 1 0 1
2388751.jpg,2,what is the vase color,vase,1 1 1 1 1
2401715.jpg,1,what is in the vase,vase,1 1 1 1 0
2388751.jpg,2,what is in the vase,vase,1 1 1 1 1
2339223.jpg,1,what shape is the vase,vase,1 1 1 1 0
2388751.jpg,2,what shape is the vase,vase,1 1 1 1 1
2366040.jpg,1,what is the wall color,wall,1 1 1 0 1
2388751.jpg,2,what is the wall color,wall,1 1 1 1 1
2343046.jpg,1,what is the wall painted of,wall,1 1 1 0 1 1
2388751.jpg,2,what is the wall painted of,wall,1 1 1 1 1 1
2370791.jpg,1,where is the computer mouse,computer,1 1 1 0 1
2359476.jpg,2,where is the computer mouse,computer,1 1 1 1 1
2411201.jpg,1,what brand monitor is this,monitor,1 1 0 1 1
2359476.jpg,2,what brand monitor is this,monitor,1 1 1 1 1
2402414.jpg,1,what kind of computer is this,computer,1 1 1 0 1 1
2359476.jpg,2,what kind of computer is this,computer,1 1 1 1 1 1
2407094.jpg,1,what is next to the keyboard,keyboard,1 1 1 1 1 0
2359476.jpg,2,what is next to the keyboard,keyboard,1 1 1 1 1 1
2343750.jpg,1,where is the computer,computer,1 1 1 0
2359476.jpg,2,where is the computer,computer,1 1 1 1
2396299.jpg,1,what is under the monitor,monitor,1 1 1 1 0
2359476.jpg,2,what is under the monitor,monitor,1 1 1 1 1
2376229.jpg,1,what is to the right of keyboard,keyboard,1 1 1 1 1 1 0
2359476.jpg,2,what is to the right of keyboard,keyboard,1 1 1 1 1 1 1
2407829.jpg,1,what is in front of the keyboard,keyboard,1 1 1 1 1 1 0
2359476.jpg,2,what is in front of the keyboard,keyboard,1 1 1 1 1 1 1
2347240.jpg,1,where is the computer,computer,1 1 1 0
2359476.jpg,2,where is the computer,computer,1 1 1 1
2400026.jpg,1,what is the pattern on the computer monitor,computer,1 1 1 1 1 1 0 1
2359476.jpg,2,what is the pattern on the computer monitor,computer,1 1 1 1 1 1 1 1
2368158.jpg,1,what is being used to move around on the screen,screen,1 1 1 1 1 1 1 1 1 0
2359476.jpg,2,what is being used to move around on the screen,screen,1 1 1 1 1 1 1 1 1 1
2389969.jpg,1,what color is the toilet,toilet,1 1 1 1 0
2359279.jpg,2,what color is the toilet,toilet,1 1 1 1 1
2390200.jpg,1,how many rolls of toilet paper are there,toilet,1 1 1 1 0 1 1 1
2359279.jpg,2,how many rolls of toilet paper are there,toilet,1 1 1 1 1 1 1 1
2364184.jpg,1,where is the black shelf,shelf,1 1 1 1 0
2359279.jpg,2,where is the black shelf,shelf,1 1 1 1 1
2379594.jpg,1,where is the tub,tub,1 1 1 0
2359279.jpg,2,where is the tub,tub,1 1 1 1
2319488.jpg,1,what is on the back of the toilet,toilet,1 1 1 1 1 1 1 0
2359279.jpg,2,what is on the back of the toilet,toilet,1 1 1 1 1 1 1 1
2412839.jpg,1,what is hanging by the bathtub,bathtub,1 1 1 1 1 0
2359279.jpg,2,what is hanging by the bathtub,bathtub,1 1 1 1 1 1
2371957.jpg,1,what is next to the toilet,toilet,1 1 1 1 1 0
2359279.jpg,2,what is next to the toilet,toilet,1 1 1 1 1 1
2408729.jpg,1,what is on the shelf above the toilet,shelf,1 1 1 1 0 1 1 1
2359279.jpg,2,what is on the shelf above the toilet,shelf,1 1 1 1 1 1 1 1
2412945.jpg,1,what is in the bottom of the tub,tub,1 1 1 1 1 1 1 0
2359279.jpg,2,what is in the bottom of the tub,tub,1 1 1 1 1 1 1 1
2373805.jpg,1,what is hanging in front of the tub,tub,1 1 1 1 1 1 1 0
2359279.jpg,2,what is hanging in front of the tub,tub,1 1 1 1 1 1 1 1
2319790.jpg,1,what is the wall made of,wall,1 1 1 0 1 1
2359279.jpg,2,what is the wall made of,wall,1 1 1 1 1 1
2374260.jpg,1,what is on the shelf above the toilet,shelf,1 1 1 1 0 1 1 1
2359279.jpg,2,what is on the shelf above the toilet,shelf,1 1 1 1 1 1 1 1
2372416.jpg,1,what beside the toilet to the left,toilet,1 1 1 0 1 1 1
2359279.jpg,2,what beside the toilet to the left,toilet,1 1 1 1 1 1 1
2373331.jpg,1,what position is the toilet seat in,toilet,1 1 1 1 0 1 1
2359279.jpg,2,what position is the toilet seat in,toilet,1 1 1 1 1 1 1
2381495.jpg,1,what is the pattern on the handle bars,handle,1 1 1 1 1 1 0 1
2413499.jpg,2,what is the pattern on the handle bars,handle,1 1 1 1 1 1 1 1
2388174.jpg,1,how many people are playing the game,game,1 1 1 1 1 1 0
2396171.jpg,2,how many people are playing the game,game,1 1 1 1 1 1 1
2387852.jpg,1,why is the man holding the controller,man,1 1 1 0 1 1 1
2396171.jpg,2,why is the man holding the controller,man,1 1 1 1 1 1 1
2382766.jpg,1,what game console is being played,game,1 0 1 1 1 1
2396171.jpg,2,what game console is being played,game,1 1 1 1 1 1
2360655.jpg,1,what type of controller is the man holding,man,1 1 1 1 1 1 0 1
2396171.jpg,2,what type of controller is the man holding,man,1 1 1 1 1 1 1 1
2344102.jpg,1,what is the man doing,man,1 1 1 0 1
2396171.jpg,2,what is the man doing,man,1 1 1 1 1
2360392.jpg,1,what is in front of the man,man,1 1 1 1 1 1 0
2396171.jpg,2,what is in front of the man,man,1 1 1 1 1 1 1
2358708.jpg,1,what is the tv on,tv,1 1 1 0 1
2396171.jpg,2,what is the tv on,tv,1 1 1 1 1
2361438.jpg,1,what is the man holding,man,1 1 1 0 1
2396171.jpg,2,what is the man holding,man,1 1 1 1 1
2370298.jpg,1,what is folded on the wall to the left of the tv,tv,1 1 1 1 1 1 1 1 1 1 1 0
2396171.jpg,2,what is folded on the wall to the left of the tv,tv,1 1 1 1 1 1 1 1 1 1 1 1
2342366.jpg,1,what is the man wearing on the eyes,man,1 1 1 0 1 1 1 1
2396171.jpg,2,what is the man wearing on the eyes,man,1 1 1 1 1 1 1 1
2376799.jpg,1,what kind of pants is the man wearing,man,1 1 1 1 1 1 0 1
2396171.jpg,2,what kind of pants is the man wearing,man,1 1 1 1 1 1 1 1
2406588.jpg,1,where is the black shirt,shirt,1 1 1 1 0
2396171.jpg,2,where is the black shirt,shirt,1 1 1 1 1
2397062.jpg,1,where are the tan pants,pants,1 1 1 1 0
2396171.jpg,2,where are the tan pants,pants,1 1 1 1 1
2388630.jpg,1,where are the white socks,socks,1 1 1 1 0
2396171.jpg,2,where are the white socks,socks,1 1 1 1 1
2392928.jpg,1,why is the woman holding the leash,woman,1 1 1 0 1 1 1
2342460.jpg,2,why is the woman holding the leash,woman,1 1 1 1 1 1 1
2387180.jpg,1,who is holding the leash,leash,1 1 1 1 0
2342460.jpg,2,who is holding the leash,leash,1 1 1 1 1
2398735.jpg,1,where is the woman located,woman,1 1 1 0 1
2342460.jpg,2,where is the woman located,woman,1 1 1 1 1
2382092.jpg,1,what is behind the vehicle,vehicle,1 1 1 1 0
2316222.jpg,2,what is behind the vehicle,vehicle,1 1 1 1 1
2357168.jpg,1,what color is the vehicle,vehicle,1 1 1 1 0
2316222.jpg,2,what color is the vehicle,vehicle,1 1 1 1 1
2344000.jpg,1,who is sticking its head out of the window,window,1 1 1 1 1 1 1 1 0
2316222.jpg,2,who is sticking its head out of the window,window,1 1 1 1 1 1 1 1 1
2316872.jpg,1,what color is the dog,dog,1 1 1 1 0
2316222.jpg,2,what color is the dog,dog,1 1 1 1 1
2376260.jpg,1,where is the kite,kite,1 1 1 0
2319159.jpg,2,where is the kite,kite,1 1 1 1
2339812.jpg,1,what is the little boy wearing,boy,1 1 1 1 0 1
2319159.jpg,2,what is the little boy wearing,boy,1 1 1 1 1 1
2322181.jpg,1,what color is the life jacket,jacket,1 1 1 1 1 0
2319159.jpg,2,what color is the life jacket,jacket,1 1 1 1 1 1
2333910.jpg,1,who is with the little boy,boy,1 1 1 1 1 0
2319159.jpg,2,who is with the little boy,boy,1 1 1 1 1 1
2361326.jpg,1,what color are the zebras,zebras,1 1 1 1 0
2388241.jpg,2,what color are the zebras,zebras,1 1 1 1 1
2389197.jpg,1,what are the zebras doing,zebras,1 1 1 0 1
2388241.jpg,2,what are the zebras doing,zebras,1 1 1 1 1
2398658.jpg,1,what are the zebras doing,zebras,1 1 1 0 1
2388241.jpg,2,what are the zebras doing,zebras,1 1 1 1 1
2374736.jpg,1,what are the zebras eating,zebras,1 1 1 0 1
2388241.jpg,2,what are the zebras eating,zebras,1 1 1 1 1
2322705.jpg,1,what two colors are the zebras,zebras,1 1 1 1 1 0
2388241.jpg,2,what two colors are the zebras,zebras,1 1 1 1 1 1
2378337.jpg,1,where are the zebras,zebras,1 1 1 0
2388241.jpg,2,where are the zebras,zebras,1 1 1 1
2316601.jpg,1,what are the zebras doing,zebras,1 1 1 0 1
2388241.jpg,2,what are the zebras doing,zebras,1 1 1 1 1
2411154.jpg,1,what are the zebras eating,zebras,1 1 1 0 1
2388241.jpg,2,what are the zebras eating,zebras,1 1 1 1 1
2408873.jpg,1,what pattern is on the zebras,zebras,1 1 1 1 1 0
2388241.jpg,2,what pattern is on the zebras,zebras,1 1 1 1 1 1
2413799.jpg,1,where are the zebras,zebras,1 1 1 0
2388241.jpg,2,where are the zebras,zebras,1 1 1 1
2394489.jpg,1,what is on the zebras,zebras,1 1 1 1 0
2388241.jpg,2,what is on the zebras,zebras,1 1 1 1 1
2414317.jpg,1,what is under the zebras,zebras,1 1 1 1 0
2388241.jpg,2,what is under the zebras,zebras,1 1 1 1 1
2361993.jpg,1,what color is the bus,bus,1 1 1 1 0
2334882.jpg,2,what color is the bus,bus,1 1 1 1 1
2407965.jpg,1,what is written on the side of the bus,bus,1 1 1 1 1 1 1 1 0
2334882.jpg,2,what is written on the side of the bus,bus,1 1 1 1 1 1 1 1 1
2339582.jpg,1,what kind of pics are on the side of the bus,bus,1 1 1 1 1 1 1 1 1 1 0
2334882.jpg,2,what kind of pics are on the side of the bus,bus,1 1 1 1 1 1 1 1 1 1 1
2411289.jpg,1,what is this a picture of,picture,1 1 1 1 0 1
2353802.jpg,2,what is this a picture of,picture,1 1 1 1 1 1
2336493.jpg,1,where is the mouse,mouse,1 1 1 0
2353802.jpg,2,where is the mouse,mouse,1 1 1 1
2366437.jpg,1,what is on the mouse,mouse,1 1 1 1 0
2353802.jpg,2,what is on the mouse,mouse,1 1 1 1 1
2388292.jpg,1,what is the desk made of,desk,1 1 1 0 1 1
2353802.jpg,2,what is the desk made of,desk,1 1 1 1 1 1
2405502.jpg,1,what color is the desk,desk,1 1 1 1 0
2353802.jpg,2,what color is the desk,desk,1 1 1 1 1
2382713.jpg,1,how many computer do you see,computer,1 1 0 1 1 1
2353802.jpg,2,how many computer do you see,computer,1 1 1 1 1 1
2409228.jpg,1,what number of cars appear to be moving,cars,1 1 1 0 1 1 1 1
2413723.jpg,2,what number of cars appear to be moving,cars,1 1 1 1 1 1 1 1
2407747.jpg,1,where are the cars,cars,1 1 1 0
2413723.jpg,2,where are the cars,cars,1 1 1 1
2411047.jpg,1,what color chair is it,chair,1 1 0 1 1
2413723.jpg,2,what color chair is it,chair,1 1 1 1 1
2398959.jpg,1,who might find the chair an obstruction,chair,1 1 1 1 0 1 1
2413723.jpg,2,who might find the chair an obstruction,chair,1 1 1 1 1 1 1
2355085.jpg,1,where are the cars,cars,1 1 1 0
2413723.jpg,2,where are the cars,cars,1 1 1 1
2408575.jpg,1,how many cars are clearly seen,cars,1 1 0 1 1 1
2413723.jpg,2,how many cars are clearly seen,cars,1 1 1 1 1 1
2351720.jpg,1,where is the chair shown,chair,1 1 1 0 1
2413723.jpg,2,where is the chair shown,chair,1 1 1 1 1
2365527.jpg,1,what covers the sidewalk,sidewalk,1 1 1 0
2413723.jpg,2,what covers the sidewalk,sidewalk,1 1 1 1
2410326.jpg,1,how many cars are moving,cars,1 1 0 1 1
2413723.jpg,2,how many cars are moving,cars,1 1 1 1 1
2346831.jpg,1,what is sitting in the snow,snow,1 1 1 1 1 0
2413723.jpg,2,what is sitting in the snow,snow,1 1 1 1 1 1
2405329.jpg,1,where is the chair,chair,1 1 1 0
2413723.jpg,2,where is the chair,chair,1 1 1 1
2358242.jpg,1,where are the cars parked,cars,1 1 1 0 1
2413723.jpg,2,where are the cars parked,cars,1 1 1 1 1
2366279.jpg,1,what is on the side of the road,road,1 1 1 1 1 1 1 0
2413723.jpg,2,what is on the side of the road,road,1 1 1 1 1 1 1 1
2391661.jpg,1,where is the white paper,paper,1 1 1 1 0
2413723.jpg,2,where is the white paper,paper,1 1 1 1 1
2367524.jpg,1,how many cars are there,cars,1 1 0 1 1
2413723.jpg,2,how many cars are there,cars,1 1 1 1 1
2387063.jpg,1,how many cars are in the picture,cars,1 1 0 1 1 1 1
2413723.jpg,2,how many cars are in the picture,cars,1 1 1 1 1 1 1
2373345.jpg,1,where is the chair,chair,1 1 1 0
2413723.jpg,2,where is the chair,chair,1 1 1 1
2380433.jpg,1,what is covering the ground,ground,1 1 1 1 0
2413723.jpg,2,what is covering the ground,ground,1 1 1 1 1
2391390.jpg,1,where is the tree,tree,1 1 1 0
2413723.jpg,2,where is the tree,tree,1 1 1 1
2406690.jpg,1,what color is the chair,chair,1 1 1 1 0
2413723.jpg,2,what color is the chair,chair,1 1 1 1 1
2339040.jpg,1,what color is the snow,snow,1 1 1 1 0
2413723.jpg,2,what color is the snow,snow,1 1 1 1 1
2359894.jpg,1,where is the boy in the blue shoes sitting,boy,1 1 1 0 1 1 1 1 1
2319032.jpg,2,where is the boy in the blue shoes sitting,boy,1 1 1 1 1 1 1 1 1
2323611.jpg,1,why is the boy in the blue shoes sitting,boy,1 1 1 0 1 1 1 1 1
2319032.jpg,2,why is the boy in the blue shoes sitting,boy,1 1 1 1 1 1 1 1 1
2395494.jpg,1,what color is the boy with the broken skateboard's shoes,boy,1 1 1 1 0 1 1 1 1 1
2319032.jpg,2,what color is the boy with the broken skateboard's shoes,boy,1 1 1 1 1 1 1 1 1 1
2315768.jpg,1,what is in the sky,sky,1 1 1 1 0
2361365.jpg,2,what is in the sky,sky,1 1 1 1 1
2411006.jpg,1,how many kites can be seen in the air,air,1 1 1 1 1 1 1 1 0
2361365.jpg,2,how many kites can be seen in the air,air,1 1 1 1 1 1 1 1 1
2394033.jpg,1,what does the blue banner say,banner,1 1 1 1 0 1
2361365.jpg,2,what does the blue banner say,banner,1 1 1 1 1 1
2401498.jpg,1,what is there a row of in the sky,sky,1 1 1 1 1 1 1 1 0
2361365.jpg,2,what is there a row of in the sky,sky,1 1 1 1 1 1 1 1 1
2329778.jpg,1,what time of day was the beach scene shown,beach,1 1 1 1 1 1 0 1 1
2361365.jpg,2,what time of day was the beach scene shown,beach,1 1 1 1 1 1 1 1 1
2388545.jpg,1,what is the unusual item in the blue sky,sky,1 1 1 1 1 1 1 1 0
2361365.jpg,2,what is the unusual item in the blue sky,sky,1 1 1 1 1 1 1 1 1
2396841.jpg,1,what are sticking out from sand,sand,1 1 1 1 1 0
2361365.jpg,2,what are sticking out from sand,sand,1 1 1 1 1 1
2405664.jpg,1,what is the color of the fire hydrant,hydrant,1 1 1 1 1 1 1 0
2376432.jpg,2,what is the color of the fire hydrant,hydrant,1 1 1 1 1 1 1 1
2370513.jpg,1,who is beside the fire hydrant,hydrant,1 1 1 1 1 0
2376432.jpg,2,who is beside the fire hydrant,hydrant,1 1 1 1 1 1
2400416.jpg,1,what is the color of the soda can,can,1 1 1 1 1 1 1 0
2376432.jpg,2,what is the color of the soda can,can,1 1 1 1 1 1 1 1
2316466.jpg,1,what is on the fire hydrant,hydrant,1 1 1 1 1 0
2376432.jpg,2,what is on the fire hydrant,hydrant,1 1 1 1 1 1
2392392.jpg,1,what is on the bottom of hydrant,hydrant,1 1 1 1 1 1 0
2376432.jpg,2,what is on the bottom of hydrant,hydrant,1 1 1 1 1 1 1
2348282.jpg,1,what is on the fire hydrant,hydrant,1 1 1 1 1 0
2376432.jpg,2,what is on the fire hydrant,hydrant,1 1 1 1 1 1
2384406.jpg,1,what is on the street,street,1 1 1 1 0
2376432.jpg,2,what is on the street,street,1 1 1 1 1
2339482.jpg,1,what is on the sidewalk,sidewalk,1 1 1 1 0
2376432.jpg,2,what is on the sidewalk,sidewalk,1 1 1 1 1
2411917.jpg,1,what is on the street,street,1 1 1 1 0
2376432.jpg,2,what is on the street,street,1 1 1 1 1
2395617.jpg,1,what does the fire hydrant need,hydrant,1 1 1 1 0 1
2376432.jpg,2,what does the fire hydrant need,hydrant,1 1 1 1 1 1
2382209.jpg,1,what is sitting on top of the hydrant,hydrant,1 1 1 1 1 1 1 0
2376432.jpg,2,what is sitting on top of the hydrant,hydrant,1 1 1 1 1 1 1 1
2403142.jpg,1,where is the fire hydrant,hydrant,1 1 1 1 0
2376432.jpg,2,where is the fire hydrant,hydrant,1 1 1 1 1
2363399.jpg,1,what is the can sitting on,can,1 1 1 0 1 1
2376432.jpg,2,what is the can sitting on,can,1 1 1 1 1 1
2412000.jpg,1,what is wrong with the base of the hydrant,base,1 1 1 1 1 0 1 1 1
2376432.jpg,2,what is wrong with the base of the hydrant,base,1 1 1 1 1 1 1 1 1
2317608.jpg,1,where are the traffic lights,traffic,1 1 1 0 1
