image,label,question,word,wordLabels
2360296.jpg,2,what is in the glass,,1 1 1 1 1
2340262.jpg,1,what is above hearts,hearts,1 1 1 0
2354851.jpg,1,who is holding a blender,blender,1 1 1 1 0
2339982.jpg,2,what color is the plane,,1 1 1 1 1
2404508.jpg,2,how did the cat get in the car,,1 1 1 1 1 1 1 1
2376947.jpg,1,what is supporting the bridge above the water,water,1 1 1 1 1 1 1 0
2372816.jpg,2,who is in the background on the left,,1 1 1 1 1 1 1 1
2395800.jpg,2,what animal does the kite look like,,1 1 1 1 1 1 1
2369928.jpg,2,what color are the trees,,1 1 1 1 1
2379594.jpg,1,what is the position of the toilet seat,toilet,1 1 1 1 1 1 0 1
2386094.jpg,2,how many ears does the elephant have,,1 1 1 1 1 1 1
2342002.jpg,1,whose face is on the front of the train,train,1 1 1 1 1 1 1 1 0
2382114.jpg,1,what kind of fruit is pictured,fruit,1 1 1 0 1 1
2374857.jpg,1,what is in the wall over the sink,sink,1 1 1 1 1 1 1 0
2323683.jpg,1,what is lying on the notebook,notebook,1 1 1 1 1 0
2363758.jpg,1,how is the sign shaped,sign,1 1 1 0 1
2316742.jpg,1,what are the red circular slices,slices,1 1 1 1 1 0
2350524.jpg,2,how many sink,,1 1 1
2403400.jpg,1,what color is the bear,bear,1 1 1 1 0
2350422.jpg,1,"how many ties are in the letter ""i""",ties,1 1 0 1 1 1 1 1
2403734.jpg,1,where is the watch,watch,1 1 1 0
2389992.jpg,1,what is in the street,street,1 1 1 1 0
1593198.jpg,1,what is laying on the table,table,1 1 1 1 1 0
2336547.jpg,1,why does the drink have ice,drink,1 1 1 0 1 1
2412060.jpg,1,who is tying the caution tape,tape,1 1 1 1 1 0
2345990.jpg,1,where is the box,box,1 1 1 0
2403180.jpg,2,what is the train casting on the ground,,1 1 1 1 1 1 1 1
2365564.jpg,2,what color is the surfboard,,1 1 1 1 1
150307.jpg,1,what colors is the dog,dog,1 1 1 1 0
2395760.jpg,2,who is wearing a tie,,1 1 1 1 1
2366495.jpg,1,where is the backpack,backpack,1 1 1 0
2387611.jpg,1,where is the sheep,sheep,1 1 1 0
2411705.jpg,2,where is the bear,,1 1 1 1
2366556.jpg,2,what are the cats doing in the sinks,,1 1 1 1 1 1 1 1
2346084.jpg,2,what color is the track,,1 1 1 1 1
2336096.jpg,1,what boy is wearing dark shorts,boy,1 0 1 1 1 1
2402895.jpg,1,what paws of the cat are visible,cat,1 1 1 1 0 1 1
2341059.jpg,1,what is the wall in the background made with,wall,1 1 1 0 1 1 1 1 1
2387792.jpg,1,why does the woman have an umbrella with her,woman,1 1 1 0 1 1 1 1 1
2329045.jpg,2,what color is the chair,,1 1 1 1 1
2362900.jpg,2,what is next to the toilet,,1 1 1 1 1 1
2410144.jpg,2,what is the man chopping,,1 1 1 1 1
2409581.jpg,2,what color are the teeth,,1 1 1 1 1
2412523.jpg,2,what is the weather like,,1 1 1 1 1
2375207.jpg,1,what does the train carry,train,1 1 1 0 1
2370505.jpg,1,what is the horse doing,horse,1 1 1 0 1
2391543.jpg,1,what pattern is the shirt of the woman closest to the camera,woman,1 1 1 1 1 1 1 0 1 1 1 1
2349471.jpg,1,how is the train compartment,train,1 1 1 0 1
2392416.jpg,1,what are the cows doing,cows,1 1 1 0 1
2371417.jpg,1,how many people are in the picture,picture,1 1 1 1 1 1 0
2415041.jpg,2,what is the man reading,,1 1 1 1 1
2396057.jpg,2,where is the billboard,,1 1 1 1
2395907.jpg,1,where is the green sign,sign,1 1 1 1 0
2326676.jpg,1,what is the bench made of,bench,1 1 1 0 1 1
2376983.jpg,2,how many toilet paper holders are there,,1 1 1 1 1 1 1
4391.jpg,1,what is on the computer,computer,1 1 1 1 0
2358429.jpg,2,where is the man looking,,1 1 1 1 1
1593212.jpg,1,what is the man holding in the black shirt,shirt,1 1 1 1 1 1 1 1 0
2390784.jpg,1,what is on his arm,arm,1 1 1 1 0
2336165.jpg,1,where is the white wall,wall,1 1 1 1 0
2409084.jpg,2,where is the horse statue,,1 1 1 1 1
2409865.jpg,1,what is the woman carrying,woman,1 1 1 0 1
2389847.jpg,2,where are the clock faces,,1 1 1 1 1
2412524.jpg,2,why is train engine in museum,,1 1 1 1 1 1
2404861.jpg,2,what is behind the woman,,1 1 1 1 1
2410176.jpg,1,where is the man walking,man,1 1 1 0 1
2365258.jpg,2,what is on top of the zebra's back near the head area,,1 1 1 1 1 1 1 1 1 1 1 1
2401491.jpg,2,what is in front of the bench,,1 1 1 1 1 1 1
2320434.jpg,1,how many pans are on the stove,stove,1 1 1 1 1 1 0
2417630.jpg,1,what type of color is the man's jacket who is holding the bike,jacket,1 1 1 1 1 1 1 0 1 1 1 1 1
2394114.jpg,2,where is the white cup,,1 1 1 1 1
1518.jpg,1,where is the cake,cake,1 1 1 0
2399021.jpg,1,what is the gender of the person portrayed by the statue,statue,1 1 1 1 1 1 1 1 1 1 0
2399038.jpg,2,how many shamrocks are on the wall,,1 1 1 1 1 1 1
2351998.jpg,1,what is in the background,background,1 1 1 1 0
2319089.jpg,1,what kind of toppings on pizza,pizza,1 1 1 1 1 0
2390150.jpg,1,what is in center of largest donut,donut,1 1 1 1 1 1 0
2371121.jpg,1,what color are the leaves,leaves,1 1 1 1 0
2394892.jpg,2,what is above the keyboard,,1 1 1 1 1
2337268.jpg,1,why is a gazebo used,gazebo,1 1 1 0 1
2374066.jpg,2,what color is the plane,,1 1 1 1 1
2359604.jpg,1,when will the bear hibernate,bear,1 1 1 0 1
2365718.jpg,2,where are the urinals,,1 1 1 1
2403493.jpg,2,what has letters on it,,1 1 1 1 1
2415706.jpg,1,how many people are shown,people,1 1 0 1 1
2340267.jpg,1,what large round ceramic thing holds the cake,cake,1 1 1 1 1 1 1 0
2387760.jpg,1,what kind of plant is this,plant,1 1 1 0 1 1
2360048.jpg,2,who is the bird looking at,,1 1 1 1 1 1
2373796.jpg,2,what is the sky color,,1 1 1 1 1
2359580.jpg,2,what bus is a different color,,1 1 1 1 1 1
2387104.jpg,1,what food is being photographed,food,1 0 1 1 1
2324387.jpg,1,what color is the sky,sky,1 1 1 1 0
2392722.jpg,1,what is the number of buses,buses,1 1 1 1 1 0
2403841.jpg,1,what color is the cup,cup,1 1 1 1 0
2366564.jpg,2,what is behind the curb,,1 1 1 1 1
2401468.jpg,2,when would the conductor turn on the windshield wipers,,1 1 1 1 1 1 1 1 1
2363501.jpg,1,what does the bear use to eat with,bear,1 1 1 0 1 1 1 1
2404140.jpg,1,what is in the sky above the beach houses,beach,1 1 1 1 1 1 1 0 1
2403806.jpg,2,where is the straw,,1 1 1 1
2351714.jpg,1,what color is the sky,sky,1 1 1 1 0
2367331.jpg,1,what is the orange shred on the food,food,1 1 1 1 1 1 1 0
2327933.jpg,2,what color are the trees,,1 1 1 1 1
2328341.jpg,1,what is the clock setting on,clock,1 1 1 0 1 1
2402127.jpg,1,what is on the bear's hat,hat,1 1 1 1 1 0
2321638.jpg,2,why is there a clock,,1 1 1 1 1
2393685.jpg,2,how is man positioned,,1 1 1 1
2385841.jpg,1,what is on the white plate,plate,1 1 1 1 1 0
2358883.jpg,1,what kind of race,race,1 1 1 0
2404097.jpg,2,what's the grass look like,,1 1 1 1 1
2402349.jpg,2,what is the dog laying on,,1 1 1 1 1 1
2398953.jpg,2,what kind of dog is on the tv,,1 1 1 1 1 1 1 1
2389059.jpg,1,what part of the plane is closest,plane,1 1 1 1 0 1 1
2326067.jpg,1,what are the papers on,papers,1 1 1 0 1
2359967.jpg,2,what is the cow doing,,1 1 1 1 1
2323626.jpg,1,what wing of the plane,wing,1 0 1 1 1
4276.jpg,1,where is the boy standing,boy,1 1 1 0 1
2315680.jpg,1,what is missing from the house,house,1 1 1 1 1 0
2394769.jpg,2,where is the bowl of fruit,,1 1 1 1 1 1
2372726.jpg,2,what are the people wearing,,1 1 1 1 1
2374955.jpg,1,what is the woman holding,woman,1 1 1 0 1
2360917.jpg,2,where is the fountain,,1 1 1 1
2331708.jpg,1,why is the guy under the stop sign frowning,sign,1 1 1 1 1 1 1 0 1
2349719.jpg,1,what is along the edge of the water,water,1 1 1 1 1 1 1 0
1159798.jpg,1,what is this umbrella,umbrella,1 1 1 0
2356160.jpg,1,where are the giraffes living,giraffes,1 1 1 0 1
2377164.jpg,1,what color sweater is the boy on the left wearing,boy,1 1 1 1 1 0 1 1 1 1
2364109.jpg,2,where is the wooden telephone pole,,1 1 1 1 1 1
2331432.jpg,1,what is in a container,container,1 1 1 1 0
2361496.jpg,1,what is behind the stop sign,sign,1 1 1 1 1 0
2412231.jpg,2,how many phones are pictured,,1 1 1 1 1
3435.jpg,1,where is the orange,orange,1 1 1 0
2363247.jpg,2,what animal is this,,1 1 1 1
2355817.jpg,1,where are the man and the cat posing,man,1 1 1 0 1 1 1 1
2358224.jpg,2,where is the plane,,1 1 1 1
2359102.jpg,2,what is on the wall behind the table,,1 1 1 1 1 1 1 1
2357616.jpg,1,what is the dog watching,dog,1 1 1 0 1
2374271.jpg,2,what is in the water,,1 1 1 1 1
2351487.jpg,1,what is on top of the building,building,1 1 1 1 1 1 0
2407125.jpg,1,what is in the sink,sink,1 1 1 1 0
2354595.jpg,2,what color man's shorts,,1 1 1 1
2414525.jpg,2,what type of bird is this,,1 1 1 1 1 1
2399165.jpg,1,what is the man's shirt color,shirt,1 1 1 1 0 1
2348535.jpg,1,who is playing wii,wii,1 1 1 0
2334413.jpg,1,how many scissors are there,scissors,1 1 0 1 1
2372405.jpg,1,how many baskets are on the ground,ground,1 1 1 1 1 1 0
2364435.jpg,1,what is the name of the toothpaste,toothpaste,1 1 1 1 1 1 0
2369859.jpg,2,where in relation to the photo is the door,,1 1 1 1 1 1 1 1 1
2394769.jpg,2,what is in the basket,,1 1 1 1 1
2399107.jpg,2,what is the floor made of,,1 1 1 1 1 1
2398170.jpg,2,where is the train,,1 1 1 1
2379725.jpg,1,what color is box,box,1 1 1 0
2367902.jpg,2,what hue is the toilet base,,1 1 1 1 1 1
2324254.jpg,1,what two numbers are under the clock's face,numbers,1 1 0 1 1 1 1 1
2354068.jpg,2,what is on the ground,,1 1 1 1 1
2408464.jpg,2,what color is the plane,,1 1 1 1 1
2357078.jpg,2,what color is the dragon,,1 1 1 1 1
2409250.jpg,2,who has blonde hair,,1 1 1 1
2403177.jpg,2,what is growing behind the train,,1 1 1 1 1 1
2341885.jpg,1,what shade are the flowers on the bush,bush,1 1 1 1 1 1 1 0
2382298.jpg,1,what is the woman doing,woman,1 1 1 0 1
2404467.jpg,2,what is the man standing in front of,,1 1 1 1 1 1 1 1
2382651.jpg,1,what is the cake sitting on,cake,1 1 1 0 1 1
1592399.jpg,1,what is under the man,man,1 1 1 1 0
2376001.jpg,2,where are the apples,,1 1 1 1
2408134.jpg,1,what brand of gum,gum,1 1 1 0
2372267.jpg,2,what is the bird looking at,,1 1 1 1 1 1
2415065.jpg,2,what is the color of the bus,,1 1 1 1 1 1 1
2324953.jpg,1,how much hay is shown,hay,1 1 0 1 1
2411487.jpg,2,how many elephants are there,,1 1 1 1 1
2395064.jpg,1,what is color is the line in the street,street,1 1 1 1 1 1 1 1 0
2324354.jpg,1,what color is the man's hair,hair,1 1 1 1 1 0
2368056.jpg,1,what is the tray made out of,tray,1 1 1 0 1 1 1
2358702.jpg,1,what is the stuffed bear lying on,bear,1 1 1 1 0 1 1
2408439.jpg,2,what word is written on the front of the train,,1 1 1 1 1 1 1 1 1 1
2381403.jpg,1,what is hanging from the bird,bird,1 1 1 1 1 0
2358901.jpg,2,how is the baseball uniform,,1 1 1 1 1
2377311.jpg,1,how many toilet seats are pictured,toilet,1 1 0 1 1 1
2378751.jpg,1,how many glasses on the table,table,1 1 1 1 1 0
2413530.jpg,2,what is on umbrella,,1 1 1 1
2368301.jpg,1,what animal is the bus,bus,1 1 1 1 0
2395097.jpg,1,what wheel has the most spokes,wheel,1 0 1 1 1 1
1591892.jpg,1,what kind of shirt does the man with the hat have on,shirt,1 1 1 0 1 1 1 1 1 1 1 1
2333205.jpg,1,how many legs does the toothbrush holder have,toothbrush,1 1 1 1 1 0 1 1
2371113.jpg,2,when will the chains on the fire hydrant be used,,1 1 1 1 1 1 1 1 1 1
2343573.jpg,1,what is the front elephant pushing,elephant,1 1 1 1 0 1
2393754.jpg,2,what are the pile of rocks resting on,,1 1 1 1 1 1 1 1
2362879.jpg,2,what is the description of the toilet,,1 1 1 1 1 1 1
2348860.jpg,1,where are the trees,trees,1 1 1 0
2393305.jpg,2,what color is the dogs harness,,1 1 1 1 1 1
2391320.jpg,2,where is the flower pot located,,1 1 1 1 1 1
2361841.jpg,1,where is the metal bench,bench,1 1 1 1 0
2366204.jpg,2,where is the mountain,,1 1 1 1
2320907.jpg,1,what is the boy wearing,boy,1 1 1 0 1
2385511.jpg,1,what is on the giraffe's head,head,1 1 1 1 1 0
2404079.jpg,1,how many laptops are on the table,table,1 1 1 1 1 1 0
2401491.jpg,2,what is the tan item in between the trees,,1 1 1 1 1 1 1 1 1
32.jpg,2,what is in the stainless steel sink,,1 1 1 1 1 1 1
2398461.jpg,2,where is the knife,,1 1 1 1
2378289.jpg,2,where is the black hat,,1 1 1 1 1
2381537.jpg,1,what street is the stop sign facing,sign,1 1 1 1 1 0 1
2413020.jpg,2,where is the mouse,,1 1 1 1
2400100.jpg,2,what's the elephant standing in,,1 1 1 1 1
2366802.jpg,2,where is the white stripe,,1 1 1 1 1
107930.jpg,2,how would we see out the window to the right of the red pillows,,1 1 1 1 1 1 1 1 1 1 1 1 1 1
2367521.jpg,2,what is on top of the bus,,1 1 1 1 1 1 1
2410861.jpg,2,what is under the man,,1 1 1 1 1
2399412.jpg,1,where is the bench located,bench,1 1 1 0 1
2411846.jpg,2,what color is the detail on the white shirt,,1 1 1 1 1 1 1 1 1
2354880.jpg,2,what color is the cat,,1 1 1 1 1
2413499.jpg,1,where is the pizza place,pizza,1 1 1 0 1
2359665.jpg,1,where are the pillows,pillows,1 1 1 0
2334814.jpg,1,what color is the wall that the black and white sign is on,sign,1 1 1 1 1 1 1 1 1 1 0 1 1
2374361.jpg,2,where is the cement wall,,1 1 1 1 1
2359746.jpg,2,where has the dog been walking,,1 1 1 1 1 1
2413531.jpg,2,what color is the grass,,1 1 1 1 1
2400748.jpg,1,what kind of table is in the photo,table,1 1 1 0 1 1 1 1
2370719.jpg,1,how do the clouds look,clouds,1 1 1 0 1
2372845.jpg,2,who is feeding the elephant,,1 1 1 1 1
2344445.jpg,1,what is on the back of the man on the bicycle in the road,bicycle,1 1 1 1 1 1 1 1 1 1 0 1 1 1
2392930.jpg,2,what is the pattern of man's vest,,1 1 1 1 1 1 1
2373123.jpg,1,what is the batter holding,batter,1 1 1 0 1
2400930.jpg,2,what is the dog standing on,,1 1 1 1 1 1
2408271.jpg,1,what is in front of the rocks in the foreground,rocks,1 1 1 1 1 1 0 1 1 1
2716.jpg,1,what are on the bottom of the skateboard,skateboard,1 1 1 1 1 1 1 0
2397063.jpg,1,what is the man holding,man,1 1 1 0 1
2353169.jpg,1,what color is the leather jacket,jacket,1 1 1 1 1 0
2407041.jpg,1,how is the man on the surfboard,man,1 1 1 0 1 1 1
2377689.jpg,1,who has dark hair in the photo,hair,1 1 1 0 1 1 1
2354538.jpg,1,what is hanging above the fireplace,fireplace,1 1 1 1 1 0
2322005.jpg,1,what is the man fighting,man,1 1 1 0 1
2399562.jpg,1,who has dark hair,hair,1 1 1 0
2411128.jpg,1,where is the baby zebra,zebra,1 1 1 1 0
2378151.jpg,1,what is to the right of the brick pathway,brick,1 1 1 1 1 1 1 0 1
2408568.jpg,1,where is the tire track located,tire,1 1 1 0 1 1
2359754.jpg,1,what color is the refrigerator,refrigerator,1 1 1 1 0
2333874.jpg,1,who is wearing a leopard print shirt,shirt,1 1 1 1 1 1 0
2394838.jpg,2,what were these people doing,,1 1 1 1 1
713574.jpg,1,where is the pineapple,pineapple,1 1 1 0
2399691.jpg,2,what color is the mouse pad,,1 1 1 1 1 1
2411207.jpg,1,what is the headboard made of,headboard,1 1 1 0 1 1
2404092.jpg,2,who guides the raft,,1 1 1 1
2365336.jpg,1,where is the picture hanging,picture,1 1 1 0 1
2327677.jpg,1,what is the man standing on,man,1 1 1 0 1 1
2377677.jpg,2,what is on the track,,1 1 1 1 1
2414215.jpg,2,where is shadow,,1 1 1
2332005.jpg,1,what color is the tail pipe,pipe,1 1 1 1 1 0
2364767.jpg,1,what is the man doing,man,1 1 1 0 1
2366503.jpg,2,what utensil is resting near the cake,,1 1 1 1 1 1 1
2403968.jpg,1,what color is the orange,orange,1 1 1 1 0
2417555.jpg,1,who is holding a snowboard,snowboard,1 1 1 1 0
2404667.jpg,2,what is round underneath car,,1 1 1 1 1
2402164.jpg,1,who is wearing a white floral patterned sundress,floral,1 1 1 1 1 0 1 1
2322137.jpg,1,what is above the bed,bed,1 1 1 1 0
2365246.jpg,2,what is in the right hand of the woman on the left,,1 1 1 1 1 1 1 1 1 1 1 1
2319056.jpg,2,where is the surfboard,,1 1 1 1
1593087.jpg,1,what is woman's hair color,hair,1 1 1 0 1
2351880.jpg,1,what is the woman doing,woman,1 1 1 0 1
2315398.jpg,1,who is holding a camera,camera,1 1 1 1 0
2414669.jpg,1,what shade is the dog,dog,1 1 1 1 0
2402548.jpg,1,what color is the man's shirt,shirt,1 1 1 1 1 0
2317379.jpg,1,where is the elephant,elephant,1 1 1 0
2411871.jpg,2,what is the color of the bus,,1 1 1 1 1 1 1
2411438.jpg,1,what does the left sign say,sign,1 1 1 1 0 1
2390189.jpg,2,what is around the large ship,,1 1 1 1 1 1
2321400.jpg,1,what color are the elephants,elephants,1 1 1 1 0
2393262.jpg,1,who is cutting the cake,cake,1 1 1 1 0
2413530.jpg,2,what is around umbrella,,1 1 1 1
2341480.jpg,1,where is the hearse,hearse,1 1 1 0
2393731.jpg,2,what is missing from the building where the holes are,,1 1 1 1 1 1 1 1 1 1
2409789.jpg,1,what does the tag say,tag,1 1 1 0 1
2374843.jpg,1,who is standing near the fence,fence,1 1 1 1 1 0
2374726.jpg,1,what color is the grass in the picture,grass,1 1 1 1 0 1 1 1
2394944.jpg,2,what is facing the wall,,1 1 1 1 1
3704.jpg,1,what is the woman spraying,woman,1 1 1 0 1
2406434.jpg,1,what is written in red on the side of the trailer,trailer,1 1 1 1 1 1 1 1 1 1 0
2407148.jpg,2,what color are the wall,,1 1 1 1 1
2367943.jpg,1,what color is the hanging towel,towel,1 1 1 1 1 0
2407935.jpg,2,what is this little body of water,,1 1 1 1 1 1 1
2376487.jpg,2,where is the surfer,,1 1 1 1
2409110.jpg,2,how many feet are on a bench,,1 1 1 1 1 1 1
2371528.jpg,2,where is the beige and tan rug,,1 1 1 1 1 1 1
2331387.jpg,2,where is the glass,,1 1 1 1
48.jpg,1,what color is the cow on the right,cow,1 1 1 1 0 1 1 1
2413933.jpg,1,how many people are in the picture,picture,1 1 1 1 1 1 0
2367469.jpg,2,what kind of wall are these,,1 1 1 1 1 1
2365086.jpg,2,what is white with a silver handle,,1 1 1 1 1 1 1
2371196.jpg,2,what is on the tv,,1 1 1 1 1
2395219.jpg,1,what is dark sitting against the wall,wall,1 1 1 1 1 1 0
2369179.jpg,2,what is on top of the cabinet,,1 1 1 1 1 1 1
2343704.jpg,1,what is on the sidewalk,sidewalk,1 1 1 1 0
2368768.jpg,1,what type of bread is this,bread,1 1 1 0 1 1
2317185.jpg,1,who is wearing a helmet,helmet,1 1 1 1 0
2404878.jpg,2,where is the boy sitting,,1 1 1 1 1
2344264.jpg,1,what is the boy looking at,boy,1 1 1 0 1 1
2383077.jpg,1,where is the batter standing,batter,1 1 1 0 1
2371196.jpg,2,what is black on the screen,,1 1 1 1 1 1
2408697.jpg,2,what color is this person's ski pants,,1 1 1 1 1 1 1
2401121.jpg,2,who is wearing a helmet,,1 1 1 1 1
2415041.jpg,2,what color is the man's shirt,,1 1 1 1 1 1
2355055.jpg,1,who is wearing blue jeans,jeans,1 1 1 1 0
2357832.jpg,1,what is the man sitting on,man,1 1 1 0 1 1
2386365.jpg,1,where is the tv,tv,1 1 1 0
2374745.jpg,1,how does the tree look,tree,1 1 1 0 1
2368870.jpg,2,what type of donuts are on the tray,,1 1 1 1 1 1 1 1
2335150.jpg,1,what pictures hanging on a wall,wall,1 1 1 1 1 0
2330200.jpg,1,where is the trailer,trailer,1 1 1 0
2399782.jpg,2,what color is the sky,,1 1 1 1 1
2385441.jpg,1,how many colors are used on the fire hydrant,hydrant,1 1 1 1 1 1 1 1 0
2378632.jpg,2,what color is the sign,,1 1 1 1 1
2365914.jpg,2,what is in the sky,,1 1 1 1 1
2347906.jpg,2,what color is the boat,,1 1 1 1 1
2399953.jpg,2,what number is on the man's shirt,,1 1 1 1 1 1 1
2409818.jpg,1,what color is the suitcase,suitcase,1 1 1 1 0
2367006.jpg,2,what is in the sky,,1 1 1 1 1
2413052.jpg,2,where is the sink,,1 1 1 1
2410484.jpg,1,where is the spoon,spoon,1 1 1 0
2397638.jpg,1,what stage of life is the woman in short hair in,woman,1 1 1 1 1 1 0 1 1 1 1
2391191.jpg,1,what is next to the curtain,curtain,1 1 1 1 1 0
2396936.jpg,2,what type of elephant is on the far right,,1 1 1 1 1 1 1 1 1
2407501.jpg,2,what color is the sky,,1 1 1 1 1
2356696.jpg,2,how does the sky appear,,1 1 1 1 1
2333525.jpg,1,what is the little girl wearing,girl,1 1 1 1 0 1
2371470.jpg,2,what are the kids playing,,1 1 1 1 1
2338942.jpg,1,what type of table is in the image,table,1 1 1 0 1 1 1 1
2377401.jpg,1,what is the left woman doing,woman,1 1 1 1 0 1
2343808.jpg,1,where is the coffee cup,cup,1 1 1 1 0
2366211.jpg,2,where in the grass are the flowers,,1 1 1 1 1 1 1
2413978.jpg,1,why is the cat not moving,cat,1 1 1 0 1 1
2374511.jpg,2,how many trucks are visible in the picture,,1 1 1 1 1 1 1 1
2329059.jpg,1,what beverage is in the cup,cup,1 1 1 1 1 0
2361442.jpg,1,who has short blonde hair,hair,1 1 1 1 0
2326691.jpg,2,how many motorcycles are there,,1 1 1 1 1
2401310.jpg,2,what type of jet is there,,1 1 1 1 1 1
