,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,answer,image_filename,image_id,image_index,image_url,qa_id,question,question_error,question_error_closest_match,question_error_correction,question_error_correction_answer,question_error_new_question,question_is_premise_true
2620,2620,2620,217,217,217,A tree.,2372537.jpg,2357045,62938,https://cs.stanford.edu/people/rak248/VG_100K/2357045.jpg,1887020,What item is green with leaves?,,,,,,
2621,2621,2621,218,218,218,Black.,2401146.jpg,2357045,62938,https://cs.stanford.edu/people/rak248/VG_100K/2357045.jpg,730511,What color is the street?,,,,,,
2622,2622,2622,219,219,219,Branches and leaves.,2369625.jpg,2356977,63001,https://cs.stanford.edu/people/rak248/VG_100K/2356977.jpg,1827149,What on tree can be seen?,,,,,,
2623,2623,2623,220,220,220,Pizza.,2333292.jpg,2356977,63001,https://cs.stanford.edu/people/rak248/VG_100K/2356977.jpg,592868,What is on the table?,,,,,,
2624,2624,2624,221,221,221,Afternoon.,2361500.jpg,2356977,63001,https://cs.stanford.edu/people/rak248/VG_100K/2356977.jpg,1663090,What time of day was this?,,,,,,
2625,2625,2625,222,222,222,Grass.,2355893.jpg,2356854,63121,https://cs.stanford.edu/people/rak248/VG_100K/2356854.jpg,574831,What is green?,,,,,,
2626,2626,2626,223,223,223,A hot dog.,2414710.jpg,2356854,63121,https://cs.stanford.edu/people/rak248/VG_100K/2356854.jpg,1029511,What is in the bun?,,,,,,
2627,2627,2627,224,224,224,Tracks.,2407429.jpg,2356854,63121,https://cs.stanford.edu/people/rak248/VG_100K/2356854.jpg,1206543,Where is the train?,,,,,,
2628,2628,2628,225,225,225,Yellow flowers on the bushes.,2363881.jpg,2356785,63187,https://cs.stanford.edu/people/rak248/VG_100K/2356785.jpg,1710480,What are those yellow in colour?,,,,,,
2629,2629,2629,226,226,226,Shore.,2400344.jpg,2356785,63187,https://cs.stanford.edu/people/rak248/VG_100K/2356785.jpg,1219505,What are the elephants standing on?,,,,,,
2630,2630,2630,227,227,227,On a table.,2358973.jpg,2356785,63187,https://cs.stanford.edu/people/rak248/VG_100K/2356785.jpg,572369,Where is the pizza set?,,,,,,
2631,2631,2631,228,228,228,Black shorts.,2411100.jpg,2356782,63189,https://cs.stanford.edu/people/rak248/VG_100K/2356782.jpg,1322623,What is the man wearing on the lower half?,,,,,,
2632,2632,2632,229,229,229,Grass.,2405478.jpg,2356782,63189,https://cs.stanford.edu/people/rak248/VG_100K/2356782.jpg,1161254,What is green?,,,,,,
2633,2633,2633,230,230,230,Check.,2400992.jpg,2356782,63189,https://cs.stanford.edu/people/rak248/VG_100K/2356782.jpg,1234112,What is the pattern of the man's shirt?,,,,,,
2634,2634,2634,231,231,231,Sleeping.,2352965.jpg,2356754,63216,https://cs.stanford.edu/people/rak248/VG_100K/2356754.jpg,833046,What are the sheep on the right doing?,,,,,,
2635,2635,2635,232,232,232,27.,2319300.jpg,2356754,63216,https://cs.stanford.edu/people/rak248/VG_100K/2356754.jpg,901947,What is his number?,,,,,,
2636,2636,2636,233,233,233,A skateboarder.,2391590.jpg,2356754,63216,https://cs.stanford.edu/people/rak248/VG_100K/2356754.jpg,1363606,Who is the man in the picture?,,,,,,
2637,2637,2637,234,234,234,Baseball field.,2359522.jpg,2356741,63228,https://cs.stanford.edu/people/rak248/VG_100K/2356741.jpg,252032,Where is the guy located?,,,,,,
2638,2638,2638,235,235,235,A bicycle.,2360444.jpg,2356741,63228,https://cs.stanford.edu/people/rak248/VG_100K/2356741.jpg,1641894,What is behind the food truck?,,,,,,
2639,2639,2639,236,236,236,Surfing.,2397419.jpg,2356741,63228,https://cs.stanford.edu/people/rak248/VG_100K/2356741.jpg,1457621,What sport is shown?,,,,,,
2640,2640,2640,237,237,237,5.,2407521.jpg,2356543,63417,https://cs.stanford.edu/people/rak248/VG_100K/2356543.jpg,1208702,How many zebras are facing away from the camera?,,,,,,
2641,2641,2641,238,238,238,"Blue, white, and green.",2369038.jpg,2356543,63417,https://cs.stanford.edu/people/rak248/VG_100K/2356543.jpg,372402,What colors are the sign?,,,,,,
2642,2642,2642,239,239,239,A skier.,2375213.jpg,2356543,63417,https://cs.stanford.edu/people/rak248/VG_100K/2356543.jpg,1941700,Who is on the slope?,,,,,,
2643,2643,2643,240,240,240,Next to the street.,2408517.jpg,2356493,63463,https://cs.stanford.edu/people/rak248/VG_100K/2356493.jpg,1061737,Where is the concrete sidewalk?,,,,,,
2644,2644,2644,241,241,241,A scooter.,2366300.jpg,2356493,63463,https://cs.stanford.edu/people/rak248/VG_100K/2356493.jpg,1758836,What is the person riding?,,,,,,
2645,2645,2645,242,242,242,Four.,2413690.jpg,2356493,63463,https://cs.stanford.edu/people/rak248/VG_100K/2356493.jpg,146867,How many legs does the elephant have?,,,,,,
2646,2646,2646,243,243,243,Wind.,2372930.jpg,2356491,63465,https://cs.stanford.edu/people/rak248/VG_100K/2356491.jpg,689103,Why are the kites in the air?,,,,,,
2647,2647,2647,244,244,244,One.,2347214.jpg,2356491,63465,https://cs.stanford.edu/people/rak248/VG_100K/2356491.jpg,517814,How many people are wearing red shirts?,,,,,,
2648,2648,2648,245,245,245,Walking.,2328205.jpg,2356491,63465,https://cs.stanford.edu/people/rak248/VG_100K/2356491.jpg,852857,What are the zebra doing?,,,,,,
2649,2649,2649,246,246,246,Vaio.,2407774.jpg,2356481,63474,https://cs.stanford.edu/people/rak248/VG_100K/2356481.jpg,194196,What brand of computers is in the foreground?,,,,,,
2650,2650,2650,247,247,247,Black.,2404893.jpg,2356481,63474,https://cs.stanford.edu/people/rak248/VG_100K/2356481.jpg,1148747,What color is the clock?,,,,,,
2651,2651,2651,248,248,248,Climbing.,2409896.jpg,2356481,63474,https://cs.stanford.edu/people/rak248/VG_100K/2356481.jpg,177216,What is the animal doing?,,,,,,
2652,2652,2652,249,249,249,Four.,2339193.jpg,2356411,63540,https://cs.stanford.edu/people/rak248/VG_100K/2356411.jpg,588144,How many signs are in the image?,,,,,,
2653,2653,2653,250,250,250,At a beach.,2339736.jpg,2356411,63540,https://cs.stanford.edu/people/rak248/VG_100K/2356411.jpg,976138,Where was the photo taken?,,,,,,
2654,2654,2654,251,251,251,A man.,2405294.jpg,2356411,63540,https://cs.stanford.edu/people/rak248/VG_100K/2356411.jpg,214034,Who is pouring a drink?,,,,,,
2655,2655,2655,252,252,252,Dark brown.,2401812.jpg,2356334,63615,https://cs.stanford.edu/people/rak248/VG_100K/2356334.jpg,538130,What color is the water?,,,,,,
2656,2656,2656,253,253,253,Africa.,2404115.jpg,2356334,63615,https://cs.stanford.edu/people/rak248/VG_100K/2356334.jpg,1296661,Where is this animal's natural habitat?,,,,,,
2657,2657,2657,254,254,254,Baggage claim.,2396618.jpg,2356334,63615,https://cs.stanford.edu/people/rak248/VG_100K/2356334.jpg,1581531,Where are the people?,,,,,,
2658,2658,2658,255,255,255,Daytime.,2315876.jpg,2356297,63651,https://cs.stanford.edu/people/rak248/VG_100K/2356297.jpg,929339,When was this picture taken?,,,,,,
2659,2659,2659,256,256,256,The inside of the room is dark.,2404177.jpg,2356297,63651,https://cs.stanford.edu/people/rak248/VG_100K/2356297.jpg,1298316,What shade is the room?,,,,,,
2660,2660,2660,257,257,257,A dog collar.,2364504.jpg,2356297,63651,https://cs.stanford.edu/people/rak248/VG_100K/2356297.jpg,1723334,What is purple around the dog's neck?,,,,,,
2661,2661,2661,258,258,258,Clear.,2358944.jpg,2356262,63686,https://cs.stanford.edu/people/rak248/VG_100K/2356262.jpg,1612022,How does the sky look?,,,,,,
2662,2662,2662,259,259,259,Because they are riding snowboards.,2361684.jpg,2356262,63686,https://cs.stanford.edu/people/rak248/VG_100K/2356262.jpg,1666528,Why are the people wearing helmets?,,,,,,
2663,2663,2663,260,260,260,Blue.,2344878.jpg,2356262,63686,https://cs.stanford.edu/people/rak248/VG_100K/2356262.jpg,391732,What color is his shirt?,,,,,,
2664,2664,2664,261,261,261,The countertop.,2398194.jpg,2356243,63704,https://cs.stanford.edu/people/rak248/VG_100K/2356243.jpg,1524009,Where is the produce sitting?,,,,,,
2665,2665,2665,262,262,262,Light.,2370075.jpg,2356243,63704,https://cs.stanford.edu/people/rak248/VG_100K/2356243.jpg,499513,What is that bright thing?,,,,,,
2666,2666,2666,263,263,263,Blue.,2411789.jpg,2356243,63704,https://cs.stanford.edu/people/rak248/VG_100K/2356243.jpg,1107879,What color is the sky?,,,,,,
2667,2667,2667,264,264,264,Daytime.,2382659.jpg,2356199,63745,https://cs.stanford.edu/people/rak248/VG_100K/2356199.jpg,361499,When was the picture taken?,,,,,,
2668,2668,2668,265,265,265,A microwave.,2366072.jpg,2356199,63745,https://cs.stanford.edu/people/rak248/VG_100K/2356199.jpg,1754126,What is covered in plastic?,,,,,,
2669,2669,2669,266,266,266,A light.,2359922.jpg,2356199,63745,https://cs.stanford.edu/people/rak248/VG_100K/2356199.jpg,1631049,What is on the ceiling?,,,,,,
2670,2670,2670,267,267,267,White.,2316571.jpg,2356103,63836,https://cs.stanford.edu/people/rak248/VG_100K/2356103.jpg,923785,What color are the lines on the court?,,,,,,
2671,2671,2671,268,268,268,Black.,2407270.jpg,2356103,63836,https://cs.stanford.edu/people/rak248/VG_100K/2356103.jpg,1202847,What color is the letter T?,,,,,,
2672,2672,2672,269,269,269,Wood.,2358311.jpg,2356103,63836,https://cs.stanford.edu/people/rak248/VG_100K/2356103.jpg,1597982,What is the table made of?,,,,,,
2673,2673,2673,270,270,270,Herbs.,2369209.jpg,2356074,63865,https://cs.stanford.edu/people/rak248/VG_100K/2356074.jpg,1818520,What is sprinkled on the chicken?,,,,,,
2674,2674,2674,271,271,271,Sitting down.,2359495.jpg,2356074,63865,https://cs.stanford.edu/people/rak248/VG_100K/2356074.jpg,1622430,What is the man on the sofa doing?,,,,,,
2675,2675,2675,272,272,272,Blue.,107993.jpg,2356074,63865,https://cs.stanford.edu/people/rak248/VG_100K/2356074.jpg,997601,What color is the person's jeans?,,,,,,
2676,2676,2676,273,273,273,Full.,2394425.jpg,2356068,63871,https://cs.stanford.edu/people/rak248/VG_100K/2356068.jpg,1569786,How do the bookshelves appear?,,,,,,
2677,2677,2677,274,274,274,Grey.,2406992.jpg,2356068,63871,https://cs.stanford.edu/people/rak248/VG_100K/2356068.jpg,1196999,What color is the man's backpack?,,,,,,
2678,2678,2678,275,275,275,Vintage.,2402107.jpg,2356068,63871,https://cs.stanford.edu/people/rak248/VG_100K/2356068.jpg,1256131,What kind of photo is this?,,,,,,
2679,2679,2679,276,276,276,In the person's hand.,2414079.jpg,2356039,63899,https://cs.stanford.edu/people/rak248/VG_100K/2356039.jpg,1023273,Where is the 9 of hearts?,,,,,,
2680,2680,2680,277,277,277,Flowers.,2364956.jpg,2356039,63899,https://cs.stanford.edu/people/rak248/VG_100K/2356039.jpg,439429,What is the landscaping?,,,,,,
2681,2681,2681,278,278,278,On a surfboard.,2399418.jpg,2356039,63899,https://cs.stanford.edu/people/rak248/VG_100K/2356039.jpg,1468655,Where are the ladies standing?,,,,,,
2682,2682,2682,279,279,279,One.,2393062.jpg,2356037,63901,https://cs.stanford.edu/people/rak248/VG_100K/2356037.jpg,1437406,What number of overhead lights can be seen?,,,,,,
2683,2683,2683,280,280,280,Horse.,2399275.jpg,2356037,63901,https://cs.stanford.edu/people/rak248/VG_100K/2356037.jpg,1404869,What is in the water?,,,,,,
2684,2684,2684,281,281,281,Grass.,2407718.jpg,2356037,63901,https://cs.stanford.edu/people/rak248/VG_100K/2356037.jpg,1044307,What are the sheep grazing?,,,,,,
2685,2685,2685,282,282,282,A woman.,2366665.jpg,2356011,63926,https://cs.stanford.edu/people/rak248/VG_100K/2356011.jpg,1766417,Who is cutting a cake?,,,,,,
2686,2686,2686,283,283,283,A cat.,2329443.jpg,2356011,63926,https://cs.stanford.edu/people/rak248/VG_100K/2356011.jpg,275803,What is laying half on laptop's keyboard?,,,,,,
2687,2687,2687,284,284,284,A blanket.,2360608.jpg,2356011,63926,https://cs.stanford.edu/people/rak248/VG_100K/2356011.jpg,1645266,What is on the girl's legs?,,,,,,
2688,2688,2688,285,285,285,Daytime.,2382659.jpg,2355997,63940,https://cs.stanford.edu/people/rak248/VG_100K/2355997.jpg,361499,When was the picture taken?,,,,,,
2689,2689,2689,286,286,286,Car wheel.,2361174.jpg,2355997,63940,https://cs.stanford.edu/people/rak248/VG_100K/2355997.jpg,1656938,What object looks like a five-pointed star?,,,,,,
2690,2690,2690,287,287,287,White.,2406357.jpg,2355997,63940,https://cs.stanford.edu/people/rak248/VG_100K/2355997.jpg,1182697,What color is the table?,,,,,,
2691,2691,2691,288,288,288,One.,2415069.jpg,2355988,63949,https://cs.stanford.edu/people/rak248/VG_100K/2355988.jpg,1036673,How many buildings are there?,,,,,,
2692,2692,2692,289,289,289,Kittens.,2394178.jpg,2355988,63949,https://cs.stanford.edu/people/rak248/VG_100K/2355988.jpg,1504037,What is black in the picture?,,,,,,
2693,2693,2693,290,290,290,Snow.,2376330.jpg,2355988,63949,https://cs.stanford.edu/people/rak248/VG_100K/2355988.jpg,1964399,What is covering the ground?,,,,,,
2694,2694,2694,291,291,291,Green.,2387601.jpg,2355868,64066,https://cs.stanford.edu/people/rak248/VG_100K/2355868.jpg,1409397,What is the curtain's color in the upper-right corner?,,,,,,
2695,2695,2695,292,292,292,Sunny and clear.,2372321.jpg,2355868,64066,https://cs.stanford.edu/people/rak248/VG_100K/2355868.jpg,1882184,How is the weather?,,,,,,
2696,2696,2696,293,293,293,The umpire.,2364013.jpg,2355868,64066,https://cs.stanford.edu/people/rak248/VG_100K/2355868.jpg,1713195,Who is behind the catcher?,,,,,,
2697,2697,2697,294,294,294,"Red, white,and blue.",2349161.jpg,2355836,64097,https://cs.stanford.edu/people/rak248/VG_100K/2355836.jpg,324316,What colors are the strings holding the bananas?,,,,,,
2698,2698,2698,295,295,295,Wood floor.,2388320.jpg,2355836,64097,https://cs.stanford.edu/people/rak248/VG_100K/2355836.jpg,1413085,What has a grain in it?,,,,,,
2699,2699,2699,296,296,296,Hay.,2398738.jpg,2355836,64097,https://cs.stanford.edu/people/rak248/VG_100K/2355836.jpg,1402283,What is on the floor?,,,,,,
2700,2700,2700,297,297,297,Black.,2401179.jpg,2355811,64121,https://cs.stanford.edu/people/rak248/VG_100K/2355811.jpg,1238474,What is the main color of the chair?,,,,,,
2701,2701,2701,298,298,298,There are no people in the picture.,2389389.jpg,2355811,64121,https://cs.stanford.edu/people/rak248/VG_100K/2355811.jpg,611947,Who is in the picture?,,,,,,
2702,2702,2702,299,299,299,Behind the fence.,2412327.jpg,2355811,64121,https://cs.stanford.edu/people/rak248/VG_100K/2355811.jpg,157773,Where are the trains?,,,,,,
2703,2703,2703,0,0,0,Sunglasses.,2363302.jpg,2355764,64166,https://cs.stanford.edu/people/rak248/VG_100K/2355764.jpg,1698638,What is on the man's face?,,,,,,
2704,2704,2704,1,1,1,White.,2396981.jpg,2355764,64166,https://cs.stanford.edu/people/rak248/VG_100K/2355764.jpg,285338,What color is the plate?,,,,,,
2705,2705,2705,2,2,2,A sandwich.,2363455.jpg,2355764,64166,https://cs.stanford.edu/people/rak248/VG_100K/2355764.jpg,1701972,What is int ehphoto?,,,,,,
2706,2706,2706,3,3,3,One.,2327306.jpg,2355758,64170,https://cs.stanford.edu/people/rak248/VG_100K/2355758.jpg,789580,How many people are in the photo?,,,,,,
2707,2707,2707,4,4,4,In a bathroom.,2398867.jpg,2355758,64170,https://cs.stanford.edu/people/rak248/VG_100K/2355758.jpg,1402971,Where was this picture taken?,,,,,,
2708,2708,2708,5,5,5,A scooter.,2413209.jpg,2355758,64170,https://cs.stanford.edu/people/rak248/VG_100K/2355758.jpg,150714,What is the boy riding?,,,,,,
2709,2709,2709,6,6,6,A bat.,2369716.jpg,2355663,64264,https://cs.stanford.edu/people/rak248/VG_100K/2355663.jpg,1828824,What is the baseball player swinging?,,,,,,
2710,2710,2710,7,7,7,Across the field.,2375968.jpg,2355663,64264,https://cs.stanford.edu/people/rak248/VG_100K/2355663.jpg,1956825,Where is the church?,,,,,,
2711,2711,2711,8,8,8,Yellow.,2337709.jpg,2355663,64264,https://cs.stanford.edu/people/rak248/VG_100K/2355663.jpg,653272,What color pants is the man wearing?,,,,,,
2712,2712,2712,9,9,9,A girl.,2359390.jpg,2355607,64319,https://cs.stanford.edu/people/rak248/VG_100K/2355607.jpg,699931,Who is in the photo?,,,,,,
2713,2713,2713,10,10,10,Houses.,2406128.jpg,2355607,64319,https://cs.stanford.edu/people/rak248/VG_100K/2355607.jpg,1176365,What is in the background?,,,,,,
2714,2714,2714,11,11,11,White.,2406357.jpg,2355607,64319,https://cs.stanford.edu/people/rak248/VG_100K/2355607.jpg,1182678,What color is the table?,,,,,,
2715,2715,2715,12,12,12,Anyone seeing.,2396787.jpg,2355560,64364,https://cs.stanford.edu/people/rak248/VG_100K/2355560.jpg,1391133,Who would call this a clock?,,,,,,
2716,2716,2716,13,13,13,Two.,2407088.jpg,2355560,64364,https://cs.stanford.edu/people/rak248/VG_100K/2355560.jpg,1198912,How many towel holders are there?,,,,,,
2717,2717,2717,14,14,14,One.,2330800.jpg,2355560,64364,https://cs.stanford.edu/people/rak248/VG_100K/2355560.jpg,338998,How many light posts are in the picture?,,,,,,
2718,2718,2718,15,15,15,In a park.,2391872.jpg,2355524,64398,https://cs.stanford.edu/people/rak248/VG_100K/2355524.jpg,1556413,Where is the woman?,,,,,,
2719,2719,2719,16,16,16,During daylight.,2413431.jpg,2355524,64398,https://cs.stanford.edu/people/rak248/VG_100K/2355524.jpg,1006619,What was this taken?,,,,,,
2720,2720,2720,17,17,17,Skiing.,2361564.jpg,2355524,64398,https://cs.stanford.edu/people/rak248/VG_100K/2355524.jpg,826170,What is the main person in this photo doing?,,,,,,
2721,2721,2721,18,18,18,Taking pictures.,2360759.jpg,2355496,64424,https://cs.stanford.edu/people/rak248/VG_100K/2355496.jpg,1648441,What are the two people standing doing?,,,,,,
2722,2722,2722,19,19,19,Two.,2327649.jpg,2355496,64424,https://cs.stanford.edu/people/rak248/VG_100K/2355496.jpg,661316,How many vases and pots of plants are in the picture?,,,,,,
2723,2723,2723,20,20,20,Bear.,2415015.jpg,2355496,64424,https://cs.stanford.edu/people/rak248/VG_100K/2355496.jpg,1035572,What animal is stuffed?,,,,,,
2724,2724,2724,21,21,21,Red and white.,2317135.jpg,2355368,64547,https://cs.stanford.edu/people/rak248/VG_100K/2355368.jpg,919267,What colors are the stripes on the front of the train?,,,,,,
2725,2725,2725,22,22,22,On the other track.,2411891.jpg,2355368,64547,https://cs.stanford.edu/people/rak248/VG_100K/2355368.jpg,1108871,Where is the other train?,,,,,,
2726,2726,2726,23,23,23,On the middle shelf.,2370089.jpg,2355368,64547,https://cs.stanford.edu/people/rak248/VG_100K/2355368.jpg,1835966,Where are the green cans?,,,,,,
2727,2727,2727,24,24,24,One.,2407688.jpg,2355301,64613,https://cs.stanford.edu/people/rak248/VG_100K/2355301.jpg,194887,How many signs are there?,,,,,,
2728,2728,2728,25,25,25,With red pillow.,2401861.jpg,2355301,64613,https://cs.stanford.edu/people/rak248/VG_100K/2355301.jpg,1252508,Where is the white pillow?,,,,,,
2729,2729,2729,26,26,26,Walking.,2401727.jpg,2355301,64613,https://cs.stanford.edu/people/rak248/VG_100K/2355301.jpg,1249813,How is the giraffe on the right moving?,,,,,,
2730,2730,2730,27,27,27,Bricks.,2411902.jpg,2355124,64782,https://cs.stanford.edu/people/rak248/VG_100K/2355124.jpg,1108934,What is lining the edge of the road?,,,,,,
2731,2731,2731,28,28,28,A table.,2396100.jpg,2355124,64782,https://cs.stanford.edu/people/rak248/VG_100K/2355124.jpg,1514329,What is the plate on?,,,,,,
2732,2732,2732,29,29,29,Skeleton on a stool.,2359604.jpg,2355124,64782,https://cs.stanford.edu/people/rak248/VG_100K/2355124.jpg,1624727,What skeleton is watching tv in the photo?,,,,,,
2733,2733,2733,30,30,30,Gray.,2413893.jpg,2355121,64785,https://cs.stanford.edu/people/rak248/VG_100K/2355121.jpg,1015758,What color is the street?,,,,,,
2734,2734,2734,31,31,31,Cars.,2387765.jpg,2355121,64785,https://cs.stanford.edu/people/rak248/VG_100K/2355121.jpg,1410319,What mode of transportation is shown?,,,,,,
2735,2735,2735,32,32,32,During the day.,2355387.jpg,2355121,64785,https://cs.stanford.edu/people/rak248/VG_100K/2355121.jpg,767112,When was this photo taken?,,,,,,
